,name,jfactor,profile,ch,mass,quantile,sigma_v
3688,Wil1,1.8196470756555263,Einasto,mu,10000,0.68,1.1426354836525431e-23
3689,Wil1,1.8196470756555263,Einasto,mu,10000,0.95,1.769787960492399e-23
3690,Wil1,1.8196470756555263,Einasto,mu,50000,0.05,3.473527689185142e-23
3691,Wil1,1.8196470756555263,Einasto,mu,50000,0.32,5.721647810034139e-23
3692,Wil1,1.8196470756555263,Einasto,mu,50000,0.5,7.209475895087952e-23
3693,Wil1,1.8196470756555263,Einasto,mu,50000,0.68,9.130498740296724e-23
3694,Wil1,1.8196470756555263,Einasto,mu,50000,0.95,1.4101745180544258e-22
3695,Wil1,1.8196470756555263,Einasto,mu,100000,0.05,9.916154792256732e-23
3696,Wil1,1.8196470756555263,Einasto,mu,100000,0.32,1.6141823971978582e-22
3697,Wil1,1.8196470756555263,Einasto,mu,100000,0.5,2.0591463083134992e-22
3698,Wil1,1.8196470756555263,Einasto,mu,100000,0.68,2.56669463133115e-22
3699,Wil1,1.8196470756555263,Einasto,mu,100000,0.95,3.821805487638497e-22
3700,Wil1,1.8196470756555263,Einasto,t,200,0.05,2.8692416238124286e-24
3701,Wil1,1.8196470756555263,Einasto,t,200,0.32,4.6409262729954444e-24
3702,Wil1,1.8196470756555263,Einasto,t,200,0.5,5.671559554522487e-24
3703,Wil1,1.8196470756555263,Einasto,t,200,0.68,6.870323656746939e-24
3704,Wil1,1.8196470756555263,Einasto,t,200,0.95,1.0681665935511965e-23
3705,Wil1,1.8196470756555263,Einasto,t,500,0.05,1.0290175003036635e-24
3706,Wil1,1.8196470756555263,Einasto,t,500,0.32,1.6777551634865223e-24
3707,Wil1,1.8196470756555263,Einasto,t,500,0.5,2.066665601367556e-24
3708,Wil1,1.8196470756555263,Einasto,t,500,0.68,2.564327865522897e-24
3709,Wil1,1.8196470756555263,Einasto,t,500,0.95,3.830366714898034e-24
3710,Wil1,1.8196470756555263,Einasto,t,1000,0.05,9.259079378181004e-25
3711,Wil1,1.8196470756555263,Einasto,t,1000,0.32,1.5187440614556482e-24
3712,Wil1,1.8196470756555263,Einasto,t,1000,0.5,1.878708068184568e-24
3713,Wil1,1.8196470756555263,Einasto,t,1000,0.68,2.3418956426809984e-24
3714,Wil1,1.8196470756555263,Einasto,t,1000,0.95,3.4846216912232806e-24
3715,Wil1,1.8196470756555263,Einasto,t,5000,0.05,1.3972503363158831e-24
3716,Wil1,1.8196470756555263,Einasto,t,5000,0.32,2.2905792658254827e-24
3717,Wil1,1.8196470756555263,Einasto,t,5000,0.5,2.8169008835464967e-24
3718,Wil1,1.8196470756555263,Einasto,t,5000,0.68,3.497942038826093e-24
3719,Wil1,1.8196470756555263,Einasto,t,5000,0.95,5.3320194483695695e-24
3720,Wil1,1.8196470756555263,Einasto,t,10000,0.05,1.934396309257155e-24
3721,Wil1,1.8196470756555263,Einasto,t,10000,0.32,3.1504622112049403e-24
3722,Wil1,1.8196470756555263,Einasto,t,10000,0.5,3.920598845799569e-24
3723,Wil1,1.8196470756555263,Einasto,t,10000,0.68,4.818092535791624e-24
3724,Wil1,1.8196470756555263,Einasto,t,10000,0.95,7.464072103636594e-24
3725,Wil1,1.8196470756555263,Einasto,t,50000,0.05,5.078687938857582e-24
3726,Wil1,1.8196470756555263,Einasto,t,50000,0.32,8.398354012828313e-24
3727,Wil1,1.8196470756555263,Einasto,t,50000,0.5,1.0507796804432326e-23
3728,Wil1,1.8196470756555263,Einasto,t,50000,0.68,1.3143331846786241e-23
3729,Wil1,1.8196470756555263,Einasto,t,50000,0.95,2.0365397747908438e-23
3730,Wil1,1.8196470756555263,Einasto,t,100000,0.05,8.839004459801178e-24
3731,Wil1,1.8196470756555263,Einasto,t,100000,0.32,1.4639813054812406e-23
3732,Wil1,1.8196470756555263,Einasto,t,100000,0.5,1.808318019321044e-23
3733,Wil1,1.8196470756555263,Einasto,t,100000,0.68,2.271017529232747e-23
3734,Wil1,1.8196470756555263,Einasto,t,100000,0.95,3.555993750672236e-23
3735,Wil1,1.8196470756555263,Einasto,tau,70,0.05,3.041525106176433e-25
3736,Wil1,1.8196470756555263,Einasto,tau,70,0.32,4.823239867237231e-25
3737,Wil1,1.8196470756555263,Einasto,tau,70,0.5,5.8951947859206165e-25
3738,Wil1,1.8196470756555263,Einasto,tau,70,0.68,7.112205991986748e-25
3739,Wil1,1.8196470756555263,Einasto,tau,70,0.95,1.1109312798987904e-24
3740,Wil1,1.8196470756555263,Einasto,tau,100,0.05,1.9819447996970396e-25
3741,Wil1,1.8196470756555263,Einasto,tau,100,0.32,3.1627146236364325e-25
3742,Wil1,1.8196470756555263,Einasto,tau,100,0.5,3.865465368184559e-25
3743,Wil1,1.8196470756555263,Einasto,tau,100,0.68,4.698580285036328e-25
3744,Wil1,1.8196470756555263,Einasto,tau,100,0.95,7.240444536268761e-25
3745,Wil1,1.8196470756555263,Einasto,tau,200,0.05,1.4946918457747012e-25
3746,Wil1,1.8196470756555263,Einasto,tau,200,0.32,2.3747107210310283e-25
3747,Wil1,1.8196470756555263,Einasto,tau,200,0.5,2.919911058548304e-25
3748,Wil1,1.8196470756555263,Einasto,tau,200,0.68,3.5524735251402687e-25
3749,Wil1,1.8196470756555263,Einasto,tau,200,0.95,5.361433384305467e-25
3750,Wil1,1.8196470756555263,Einasto,tau,500,0.05,1.7441423529021535e-25
3751,Wil1,1.8196470756555263,Einasto,tau,500,0.32,2.795948171315932e-25
3752,Wil1,1.8196470756555263,Einasto,tau,500,0.5,3.4615615116198487e-25
3753,Wil1,1.8196470756555263,Einasto,tau,500,0.68,4.2471971054078935e-25
3754,Wil1,1.8196470756555263,Einasto,tau,500,0.95,6.439140419564577e-25
3755,Wil1,1.8196470756555263,Einasto,tau,1000,0.05,2.2538452409926798e-25
3756,Wil1,1.8196470756555263,Einasto,tau,1000,0.32,3.6139782629482554e-25
3757,Wil1,1.8196470756555263,Einasto,tau,1000,0.5,4.503864608237138e-25
3758,Wil1,1.8196470756555263,Einasto,tau,1000,0.68,5.536039972152476e-25
3759,Wil1,1.8196470756555263,Einasto,tau,1000,0.95,8.333871223561664e-25
3760,Wil1,1.8196470756555263,Einasto,tau,5000,0.05,5.124956432294825e-25
3761,Wil1,1.8196470756555263,Einasto,tau,5000,0.32,8.555585972960111e-25
3762,Wil1,1.8196470756555263,Einasto,tau,5000,0.5,1.0625224315230834e-24
3763,Wil1,1.8196470756555263,Einasto,tau,5000,0.68,1.3196238896496492e-24
3764,Wil1,1.8196470756555263,Einasto,tau,5000,0.95,2.0320453267665887e-24
3765,Wil1,1.8196470756555263,Einasto,tau,10000,0.05,8.723434833063713e-25
3766,Wil1,1.8196470756555263,Einasto,tau,10000,0.32,1.4570881874379324e-24
3767,Wil1,1.8196470756555263,Einasto,tau,10000,0.5,1.8215279613191812e-24
3768,Wil1,1.8196470756555263,Einasto,tau,10000,0.68,2.2687572303544814e-24
3769,Wil1,1.8196470756555263,Einasto,tau,10000,0.95,3.4887396187753416e-24
3770,Wil1,1.8196470756555263,Einasto,tau,50000,0.05,6.2850920252523966e-24
3771,Wil1,1.8196470756555263,Einasto,tau,50000,0.32,1.037377792414686e-23
3772,Wil1,1.8196470756555263,Einasto,tau,50000,0.5,1.302032407008037e-23
3773,Wil1,1.8196470756555263,Einasto,tau,50000,0.68,1.6289188296587708e-23
3774,Wil1,1.8196470756555263,Einasto,tau,50000,0.95,2.6250902846389786e-23
3775,Wil1,1.8196470756555263,Einasto,tau,100000,0.05,1.8870149781365745e-23
3776,Wil1,1.8196470756555263,Einasto,tau,100000,0.32,3.08107173396107e-23
3777,Wil1,1.8196470756555263,Einasto,tau,100000,0.5,3.8839997378574976e-23
3778,Wil1,1.8196470756555263,Einasto,tau,100000,0.68,4.89103335268293e-23
3779,Wil1,1.8196470756555263,Einasto,tau,100000,0.95,7.706549631055763e-23
3780,Wil1,2.0260887277604285,Burkert,W,100,0.05,2.752568821470075e-24
3781,Wil1,2.0260887277604285,Burkert,W,100,0.32,4.2777634841862965e-24
3782,Wil1,2.0260887277604285,Burkert,W,100,0.5,5.1083297441708224e-24
3783,Wil1,2.0260887277604285,Burkert,W,100,0.68,6.410277601278088e-24
3784,Wil1,2.0260887277604285,Burkert,W,100,0.95,1.0031760594321506e-23
3785,Wil1,2.0260887277604285,Burkert,W,200,0.05,7.343669687660782e-25
3786,Wil1,2.0260887277604285,Burkert,W,200,0.32,1.1592200556845171e-24
3787,Wil1,2.0260887277604285,Burkert,W,200,0.5,1.4104033217460274e-24
3788,Wil1,2.0260887277604285,Burkert,W,200,0.68,1.7325908380297698e-24
3789,Wil1,2.0260887277604285,Burkert,W,200,0.95,2.7586878842422684e-24
3790,Wil1,2.0260887277604285,Burkert,W,500,0.05,5.121216412595093e-25
3791,Wil1,2.0260887277604285,Burkert,W,500,0.32,8.309069515491601e-25
3792,Wil1,2.0260887277604285,Burkert,W,500,0.5,1.0257554149268738e-24
3793,Wil1,2.0260887277604285,Burkert,W,500,0.68,1.2506627761939083e-24
3794,Wil1,2.0260887277604285,Burkert,W,500,0.95,1.9065073375693682e-24
3795,Wil1,2.0260887277604285,Burkert,W,1000,0.05,5.617086721690908e-25
3796,Wil1,2.0260887277604285,Burkert,W,1000,0.32,8.689868027228788e-25
3797,Wil1,2.0260887277604285,Burkert,W,1000,0.5,1.1078028556176066e-24
3798,Wil1,2.0260887277604285,Burkert,W,1000,0.68,1.3236668051143051e-24
3799,Wil1,2.0260887277604285,Burkert,W,1000,0.95,2.058723593122432e-24
3800,Wil1,2.0260887277604285,Burkert,W,5000,0.05,9.540862021429381e-25
3801,Wil1,2.0260887277604285,Burkert,W,5000,0.32,1.5156484257453303e-24
3802,Wil1,2.0260887277604285,Burkert,W,5000,0.5,1.8365935652421417e-24
3803,Wil1,2.0260887277604285,Burkert,W,5000,0.68,2.2821933489424474e-24
3804,Wil1,2.0260887277604285,Burkert,W,5000,0.95,3.526778605440752e-24
3805,Wil1,2.0260887277604285,Burkert,W,10000,0.05,1.46691839407981e-24
3806,Wil1,2.0260887277604285,Burkert,W,10000,0.32,2.3627368714059274e-24
3807,Wil1,2.0260887277604285,Burkert,W,10000,0.5,2.959229744779181e-24
3808,Wil1,2.0260887277604285,Burkert,W,10000,0.68,3.6208761282721925e-24
3809,Wil1,2.0260887277604285,Burkert,W,10000,0.95,5.5758277502134485e-24
3810,Wil1,2.0260887277604285,Burkert,W,50000,0.05,5.51917788714085e-24
3811,Wil1,2.0260887277604285,Burkert,W,50000,0.32,8.956813378845275e-24
3812,Wil1,2.0260887277604285,Burkert,W,50000,0.5,1.1111231395909345e-23
3813,Wil1,2.0260887277604285,Burkert,W,50000,0.68,1.41207093567689e-23
3814,Wil1,2.0260887277604285,Burkert,W,50000,0.95,2.1462477573814362e-23
3815,Wil1,2.0260887277604285,Burkert,W,100000,0.05,1.0744818009672073e-23
3816,Wil1,2.0260887277604285,Burkert,W,100000,0.32,1.7348818999792885e-23
3817,Wil1,2.0260887277604285,Burkert,W,100000,0.5,2.141016616632129e-23
3818,Wil1,2.0260887277604285,Burkert,W,100000,0.68,2.682584340130678e-23
3819,Wil1,2.0260887277604285,Burkert,W,100000,0.95,4.133903105196925e-23
3820,Wil1,2.0260887277604285,Burkert,Z,100,0.05,4.588190481815791e-24
3821,Wil1,2.0260887277604285,Burkert,Z,100,0.32,7.1681290008774e-24
3822,Wil1,2.0260887277604285,Burkert,Z,100,0.5,8.53207582757907e-24
3823,Wil1,2.0260887277604285,Burkert,Z,100,0.68,1.0622674219810789e-23
3824,Wil1,2.0260887277604285,Burkert,Z,100,0.95,1.6483494543530774e-23
3825,Wil1,2.0260887277604285,Burkert,Z,200,0.05,9.771495180049682e-25
3826,Wil1,2.0260887277604285,Burkert,Z,200,0.32,1.5748174230356735e-24
3827,Wil1,2.0260887277604285,Burkert,Z,200,0.5,1.8587637141785254e-24
3828,Wil1,2.0260887277604285,Burkert,Z,200,0.68,2.310612680046949e-24
3829,Wil1,2.0260887277604285,Burkert,Z,200,0.95,3.6332394939052124e-24
3830,Wil1,2.0260887277604285,Burkert,Z,500,0.05,6.53009665895583e-25
3831,Wil1,2.0260887277604285,Burkert,Z,500,0.32,1.0338476118922747e-24
3832,Wil1,2.0260887277604285,Burkert,Z,500,0.5,1.2730153381721131e-24
3833,Wil1,2.0260887277604285,Burkert,Z,500,0.68,1.5591788257269451e-24
3834,Wil1,2.0260887277604285,Burkert,Z,500,0.95,2.4360981475537727e-24
3835,Wil1,2.0260887277604285,Burkert,Z,1000,0.05,6.712296775410055e-25
3836,Wil1,2.0260887277604285,Burkert,Z,1000,0.32,1.0902764343569051e-24
3837,Wil1,2.0260887277604285,Burkert,Z,1000,0.5,1.3577136224180926e-24
3838,Wil1,2.0260887277604285,Burkert,Z,1000,0.68,1.6583786648760975e-24
3839,Wil1,2.0260887277604285,Burkert,Z,1000,0.95,2.5548850550075715e-24
3840,Wil1,2.0260887277604285,Burkert,Z,5000,0.05,1.2356169629623955e-24
3841,Wil1,2.0260887277604285,Burkert,Z,5000,0.32,1.929365937529141e-24
3842,Wil1,2.0260887277604285,Burkert,Z,5000,0.5,2.401663496742972e-24
3843,Wil1,2.0260887277604285,Burkert,Z,5000,0.68,2.9803372492601414e-24
3844,Wil1,2.0260887277604285,Burkert,Z,5000,0.95,4.524883124173325e-24
3845,Wil1,2.0260887277604285,Burkert,Z,10000,0.05,1.7714866877888392e-24
3846,Wil1,2.0260887277604285,Burkert,Z,10000,0.32,2.828378774518161e-24
3847,Wil1,2.0260887277604285,Burkert,Z,10000,0.5,3.442074945307639e-24
3848,Wil1,2.0260887277604285,Burkert,Z,10000,0.68,4.271498740736077e-24
3849,Wil1,2.0260887277604285,Burkert,Z,10000,0.95,6.4011361463906574e-24
3850,Wil1,2.0260887277604285,Burkert,Z,50000,0.05,5.471249036577332e-24
3851,Wil1,2.0260887277604285,Burkert,Z,50000,0.32,8.83769244669396e-24
3852,Wil1,2.0260887277604285,Burkert,Z,50000,0.5,1.1010626424019629e-23
3853,Wil1,2.0260887277604285,Burkert,Z,50000,0.68,1.3664488539005098e-23
3854,Wil1,2.0260887277604285,Burkert,Z,50000,0.95,2.072277925704459e-23
